X,Y,STOP_ID,building_area,civic,commercial,residential,industrial,SN_cat,Crosstown_cat,Express_cat,Local_cat,Flyer_cat,NightOwl_cat,HighFreq_cat,InOut_cat,Clockwise_cat,hotline_1,utshuttle_cat,Special_cat,school_count,stadium_count,medInc,count,population,mean_on,r7,r801,r10,r20,r803,r300,typology,label,pred_xgb,xgb,Differences
-97.68142826,30.3932522,5347,478091.6588,0.023501177,0.020513258,0.805921161,0.022446056,1,0,0,1,0,0,0,0,0,0,0,0,1,1,63380,73,301,206.7025831,0,0,0,0,0,0,Rest,Not Defined,222.5417336,222.5417336,0
-97.68100611,30.39362744,5348,405245.2739,0.025675847,0.027977971,0.777169317,0.0250124,1,0,0,1,0,0,0,0,0,0,0,0,1,1,69773,73.2,302,219.9504692,0,0,0,0,0,0,Rest,Not Defined,243.337328,243.337328,0
-97.74159384,30.30440528,5349,3450555.794,0.016439795,0.074277342,0.77604931,0.001495938,others,0,0,others,0,0,others,0,0,0.451754386,0,0,21,1,60882,419.8,137,484.3172161,0,0,0,0,1,0,Rest,West University,487.3938918,487.3938918,0
-97.73901227,30.30340204,5350,3219773.319,0.018930132,0.070365654,0.789804428,0.00130415,others,0,0,others,0,0,others,0,0,0,0,0,2,1,68611,233.8,136,260.5282669,0,0,0,0,0,0,Rest,Triangle State,233.5080502,233.5080502,0
-97.74177771,30.30469903,5351,3406091.728,0.016021543,0.075622612,0.769750874,0.001490283,others,0,0,others,0,0,others,0,0,0.449781659,0,0,21,1,68611,423.8,137,481.751083,0,0,0,0,1,0,Rest,Triangle State,440.742762,440.742762,0
-97.73946088,30.30340071,5352,3234301.563,0.017911986,0.072471868,0.784151598,0.001323771,others,0,0,others,0,0,others,0,0,0,0,0,6,1,68611,231.8,135,241.2709893,0,0,0,0,0,0,Rest,West University,263.2952544,263.2952544,0
-97.74156958,30.29305078,5353,4235055.219,0.018065708,0.095159146,0.798032137,0,1,0,0,others,0,others,0,0,0,0,0,0,10,1,18438,209.4,520,299.315809,0,0,0,0,0,0,Rest,North University,282.616308,282.616308,0
-97.75814691,30.23275628,5354,599774.0757,0.011113598,0.034215625,0.924316774,0.005806063,1,0,0,others,0,others,0,0,0,0,0,0,20,1,43289,86.2,274,188.3077986,0,0,0,0,0,0,Rest,St. Edwards,186.3069411,186.3069411,0
-97.7048664,30.39788512,5356,1082250.652,0.002414387,0.005264886,0.962700538,0.01452032,1,0,0,0,others,0,others,0,0,0,0,0,8,1,64431,139,458,249.2775519,0,0,0,0,0,0,Rest,North Burnet,263.3162219,263.3162219,0
-97.74126713,30.29802579,5357,1109330.331,0.01948294,0.072540116,0.801461662,0,1,0,0,others,0,others,0,0,0,0,0,0,17,1,60882,209,323,796.3160638,0,0,0,0,0,0,Rest,West University,504.9440985,504.9440985,0
-97.77368395,30.20766179,5363,1039418.474,0.005200878,0.017566167,0.943333474,0.000688258,1,0,0,others,0,others,0,0,0,0,0,0,1,1,60919,86,279,171.8764661,0,0,0,0,0,0,Rest,West Congress,194.4447921,194.4447921,0
-97.72597966,30.39146751,5369,2328618.889,0.029992104,0.351275021,0.004132591,0.244101313,0,0,0,0,0,0,0,0,0,0,0,1,1,1,64431,39.4,244,33.00549953,0,0,0,0,0,0,Rest,North Burnet,34.01048254,34.01048254,0
-97.71336022,30.31787033,5372,1733074.211,0.005218266,0.079483553,0.883028008,0.002197293,1,1,0,0,0,0,0,0,0,0,0,0,2,1,53510,64.6,213,329.5967586,0,0,0,0,0,0,Rest,North Loop,284.9487723,284.9487723,0
-97.74283477,30.29165659,5373,4054865.281,0.028397882,0.113058509,0.736628449,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,9821,83.2,626,186.5355191,0,0,0,0,0,0,Rest,West University,235.2371554,235.2371554,0
-97.66717567,30.42265414,5374,1902313.29,0.020284551,0.131378311,0.579937564,0.089341474,1,0,0,others,0,0,others,0,0,0,0,0,10,1,63375,216,874,222.5334774,0,0,0,0,0,0,Rest,Not Defined,242.1410844,242.1410844,0
-97.76758683,30.18994651,5377,1303891.388,0.000306635,0.105817651,0.789030408,0.007958588,1,0,0,0,0,0,others,0,0,0.801242236,0,0,1,1,39467,357.6,446,152.7902288,1,0,0,0,0,0,Rest,Not Defined,192.655174,188.127453,4.527721035
-97.79092591,30.1669356,5378,3454449.83,0.000383173,0.066858673,0.800855204,0.014970728,1,0,0,0,0,0,0,0,0,0,0,0,1,1,65376,61.8,735,141.1673524,0,0,0,0,0,0,Rest,Not Defined,125.4157282,125.4157282,0
-97.73343274,30.28603214,5379,17581765.88,0.138485019,0.030278103,0.606188757,0,0,0,0,0,0,0,0,0,0,0,1,0,2,63,68594,166.2,252,701.2149128,0,0,0,0,0,0,UT,UT,602.5009195,602.5009195,0
-97.79623076,30.16943129,5380,442782.3696,0.004038589,0.047866293,0.786847973,0.009269561,others,others,0,others,0,0,others,0,0,0.391812865,0,0,1,1,65376,322.4,611,201.6761553,0,0,1,0,0,0,Rest,Not Defined,205.1943222,212.1188519,-6.924529762
-97.74835518,30.18032588,5383,272343.9835,0.001037686,0.001110268,0.822562771,0,others,0,0,0,0,0,1,0,0,0.503759398,0,0,1,1,39467,213.2,552,341.8949522,1,0,0,0,0,0,Rest,Not Defined,325.3477032,325.3477032,0
-97.8554677,30.58661193,5386,81492.32748,0,0,0,0,1,0,others,0,0,0,0,0,0,0,0,others,1,1,95833,41,6950,26.50950909,0,0,0,0,0,0,Rest,Not Defined,24.49020937,24.49020937,0
-97.85529644,30.58640732,5387,606025.8636,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,95833,70.4,7859,97.94241806,0,0,0,0,0,0,Rest,Not Defined,99.574099,99.574099,0
-97.78802239,30.23942598,5391,1887936.207,0.006701611,0.044882676,0.889823986,0.001117902,1,0,0,0,0,others,others,0,0,0.915492958,0,0,5,1,47585,133,382,181.6703446,0,0,0,0,0,1,Rest,South Lamar,250.8667431,250.8667431,0
-97.70818976,30.27220944,5392,580632.722,0.023480855,0.013468879,0.841000681,0.00684075,others,0,0,0,0,others,others,0,0,0,0,0,17,1,44323,140,124,279.3618906,0,0,0,0,0,0,Rest,Rosewood,277.801909,277.801909,0
-97.72697147,30.32631937,5393,653413.4556,0.019043513,0.034727103,0.908553303,0.004247324,0,1,0,0,0,0,0,0,0,0,0,0,61,1,72266,95.6,160,288.0346743,0,0,0,0,0,0,Rest,Brentwood,248.2136472,248.2136472,0
-97.72018428,30.30516679,5394,793550.9149,0.004103363,0.022695447,0.950807371,0.00208412,0,1,0,0,0,0,0,0,0,0,0,0,16,1,57984,71.4,193,78.7347,0,0,0,0,0,0,Rest,Hyde Park,97.59109292,97.59109292,0
-97.76103786,30.25654836,5396,2806382.077,0.006474676,0.03160087,0.895983667,0.006541711,1,0,0,others,0,others,0,0,0,0,0,0,6,1,80292,81.4,225,258.865481,0,0,0,0,0,0,Rest,Zilker,263.7769236,263.7769236,0
-97.74799059,30.1798931,5398,246923.0343,0.001108318,0.00118584,0.8086441,0,others,0,0,0,0,others,others,0,0,0,0,0,1,1,45407,158.2,554,85.59340405,0,0,0,0,0,0,Rest,Not Defined,118.9749565,118.9749565,0
-97.7377484,30.30357373,5405,2404336.67,0.020177387,0.059863546,0.819481409,0.001231882,1,0,0,others,0,others,others,0,0,0.722543353,0,0,2,1,68611,280,138,939.2312253,0,1,0,0,0,0,Rest,Triangle State,867.4474251,867.4474251,0
-97.69498961,30.35847821,5406,585501.2762,0.007028056,0.057911905,0.888211361,0.001700005,0,1,0,0,0,0,0,0,0,0,0,0,23,1,38822,65,469,268.6833201,0,0,0,0,0,0,Rest,Georgian Acres,241.1704996,241.1704996,0
-97.75403696,30.3083472,5408,1098343.946,0.010412541,0.023861271,0.903167828,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,143182,114.8,339,85.26007143,0,0,0,0,0,0,Rest,Windsor Road,127.9739423,127.9739423,0
-97.80267267,30.47297153,5411,566714.7649,0,0.616044812,0.085159941,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,77072,71.6,1845,141.7302607,0,0,0,0,0,0,Rest,Not Defined,179.4392126,179.4392126,0
-97.79737548,30.48014055,5413,1344589.581,0.008970716,0.225152621,0.524901065,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,92330,71.6,807,116.9708772,0,0,0,0,0,0,Rest,Not Defined,195.1320279,195.1320279,0
-97.71512784,30.31408606,5415,609006.9456,0.004752451,0.059374508,0.90946814,0.001954268,1,1,0,0,0,0,0,0,0,0,0,0,6,1,57984,64.8,236,329.2503661,0,0,0,0,0,0,Rest,North Loop,265.2034494,265.2034494,0
-97.80446672,30.17417277,5416,749298.2335,0.003669979,0.010974035,0.929262182,0.000910828,others,others,0,others,0,0,0,0,0,0,0,0,1,1,68021,135.4,610,197.8100094,0,0,0,0,0,0,Rest,Not Defined,173.4856744,173.4856744,0
-97.75405202,30.34239705,5421,484720.1575,0.003393945,0.018588529,0.938247525,0,1,0,0,1,0,0,0,0,0,0,0,0,7,1,79395,45.8,518,247.1804293,0,0,0,0,0,0,Rest,Not Defined,278.5464382,278.5464382,0
-97.75353856,30.27219002,5424,4029931.356,0.01340267,0.118785326,0.545557046,0.013874709,1,0,0,1,0,0,0,0,0,0,0,0,24,1,81709,69.6,218,97.069517,0,0,0,0,0,0,CBD,Downtown,123.0528532,123.0528532,0
-97.73446854,30.25606636,5427,747993.5884,0.027319154,0.043076605,0.784673773,0.0316458,1,1,0,0,0,0,0,0,0,0,0,0,19,1,56515,67.8,186,52.02192576,0,0,0,0,0,0,Rest,East Cesar Chavez,68.15484218,68.15484218,0
-97.80125545,30.47237832,5428,1303644.357,0,0.636042057,0.069009043,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,77072,71.6,1450,204.3416924,0,0,0,0,0,0,Rest,Not Defined,190.1937971,190.1937971,0
-97.7516402,30.4259294,5432,449644.535,0.004924082,0.046026257,0.795037246,0.019488661,1,1,0,0,0,0,0,0,0,0,0,0,1,1,96336,143.2,1922,828.6928932,0,0,0,0,0,0,Rest,Not Defined,582.1775749,582.1775749,0
-97.68963715,30.21668414,5434,1323180.819,0.002849036,0.069940773,0.702903887,0.021030303,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61343,61.6,367,413.09764,0,0,0,0,0,0,Rest,Southeast,283.6357297,283.6357297,0
-97.70700936,30.28909673,5436,529773.0785,0.003201551,0.016421739,0.93167788,0.011991872,1,others,0,0,0,others,0,0,0,0,0,0,1,1,85574,76.8,156,179.2292999,0,0,0,0,0,0,Rest,MLK,157.9333907,157.9333907,0
-97.73518217,30.28921971,5438,7671598.214,0.044012958,0.084869244,0.751344377,0,0,0,0,0,0,0,0,0,1,0,1,0,13,40,18438,79.8,327,277.7460316,0,0,0,0,0,0,UT,UT,288.6391654,288.6391654,0
-97.69136011,30.41226313,5442,671457.5596,0.016649092,0.016203879,0.918870247,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,53770,132,514,347.1875041,0,0,0,0,0,0,Rest,Not Defined,314.9272776,314.9272776,0
-97.69792701,30.36175771,5445,1449146.425,0.003990017,0.036417516,0.928236084,0.00069554,1,0,0,others,0,others,0,0,0,0,0,0,27,1,37253,111.4,479,146.655037,0,0,0,0,0,0,Rest,North Austin Civic Association,196.0032979,196.0032979,0
-97.69005838,30.34045408,5446,2278708.181,0.006005293,0.021428121,0.885949765,0.012352438,others,others,0,0,0,others,others,0,0,0.432258065,0,0,21,1,39241,304.4,491,269.5197584,0,0,1,0,0,0,Rest,Heritage Hills,246.3078706,246.3078706,0
-97.68993509,30.34058034,5447,2282733.067,0.005379764,0.02186483,0.886426267,0.012604182,others,others,0,0,0,others,others,0,0,0.431372549,0,0,21,1,39241,296.2,492,260.1103426,0,0,1,0,0,0,Rest,Heritage Hills,262.7484296,262.7484296,0
-97.80455523,30.23228339,5449,570483.8613,0.014142121,0.034783288,0.887611821,0.006771684,0,1,0,0,0,0,0,0,0,0,0,0,10,8,67560,68.8,271,265.498144,0,0,0,0,0,0,Rest,Not Defined,213.6655263,213.6655263,0
-97.73432942,30.39641164,5452,1150705.854,0.010889827,0.139254523,0.731576613,0.009631819,1,0,0,1,0,0,0,0,0,0,0,0,1,1,73237,71,369,139.2303319,0,0,0,0,0,0,Rest,Not Defined,184.8916457,184.8916457,0
-97.70776811,30.3082318,5455,1204745.523,0.006263457,0.051057977,0.898603028,0.001897663,1,0,0,0,0,others,others,0,0,0.915492958,0,0,1,1,40901,133.2,253,375.2129917,0,0,0,0,0,1,Rest,Windsor Park,371.7561628,371.7561628,0
-97.7429664,30.22000584,5456,2713509.944,0.007284322,0.025810333,0.83679386,0.016936797,1,others,0,0,0,0,others,0,0,0.656862745,0,0,40,1,45861,189.6,414,511.005971,1,0,0,0,0,0,Rest,Parker Lane,498.7059196,498.7059196,0
-97.68017415,30.27834253,5461,156152.1653,0.021179112,0.003359538,0.858427082,0.002544459,0,0,0,1,0,0,0,0,0,0,0,0,10,1,46162,69.6,205,221.2903582,0,0,0,0,0,0,Rest,MLK-183,188.0252158,188.0252158,0
-97.70224978,30.27293924,5464,308722.9757,0.026026727,0.026287857,0.827274534,0.010105584,others,0,0,0,0,others,others,0,0,0,0,0,17,1,44323,137.6,138,279.0799103,0,0,0,0,0,0,Rest,Rosewood,245.3433956,245.3433956,0
-97.69678456,30.26403288,5465,1134686.072,0.012594482,0.024026324,0.865422678,0.014904438,1,0,0,0,0,0,1,0,0,1,0,0,10,1,44397,121.8,217,814.5873905,0,0,0,0,0,1,Rest,Govalle,731.7576996,731.7576996,0
-97.69528925,30.2374591,5466,288653.0173,0.013599993,0.008938332,0.858738355,0.002580664,others,others,0,0,0,0,others,0,0,0,0,0,13,1,37173,193.6,452,219.8240361,0,0,0,0,0,0,Rest,Montopolis,228.8078998,235.8457897,-7.037889909
-97.68524495,30.21703943,5470,1146610.679,0.010742889,0.130398175,0.153659278,0.051184207,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61343,61.6,263,409.1545779,0,0,0,0,0,0,Rest,Southeast,376.7205902,376.7205902,0
-97.81501173,30.18823868,5472,583036.9203,0.004548704,0.001086677,0.971657912,0.000655208,1,0,0,1,0,0,0,0,0,0,0,0,1,1,79904,71.4,423,333.4870273,0,0,0,0,0,0,Rest,Not Defined,307.4080804,307.4080804,0
-97.82904318,30.19658089,5473,479774.4883,0,0.000240592,0.983492919,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,59969,63.2,341,170.1729977,0,0,0,0,0,0,Rest,Not Defined,177.9732033,177.9732033,0
-97.82688544,30.19868335,5476,587535.0804,0,0,0.988769323,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,79904,64.8,334,170.3929742,0,0,0,0,0,0,Rest,Not Defined,167.336308,167.336308,0
-97.81872993,30.20179455,5478,687043.6394,0.001437156,0.001967084,0.988662763,0,others,others,0,0,others,0,0,0,0,0,0,0,1,1,59969,67.4,334,100.1737534,0,0,0,0,0,0,Rest,Not Defined,94.02807489,94.02807489,0
-97.78376936,30.23683763,5479,1052173.849,0.004476401,0.027418775,0.911457325,0.001292657,1,0,0,1,0,0,0,0,0,0,0,0,5,1,70847,70.4,330,563.9265071,0,0,0,0,0,0,Rest,South Lamar,503.663352,503.663352,0
-97.70082898,30.27303699,5481,428981.0329,0.025816631,0.026910352,0.822992241,0.010624037,others,0,0,0,0,others,others,0,0,0,0,0,12,1,44397,140.2,145,182.7581643,0,0,0,0,0,0,Rest,Govalle,231.2607399,231.2607399,0
-97.70751744,30.30573641,5482,3377360.106,0.008203575,0.054357249,0.877667328,0.004987141,1,0,0,0,0,1,0,0,0,0,0,0,1,1,85574,11.4,234,26.1327369,0,0,0,0,0,0,Rest,RMMA,25.49869298,25.49869298,0
-97.7052265,30.30221907,5483,2007897.899,0.01007394,0.020237662,0.772285148,0,1,0,0,0,0,others,others,0,0,0.917808219,0,0,1,1,85574,135.8,210,358.6752901,0,0,1,0,0,0,Rest,RMMA,391.9873439,391.9873439,0
-97.7077352,30.30218847,5484,3363181.502,0.014827508,0.046069997,0.82602641,0.004675339,1,0,0,0,0,1,0,0,0,0,0,0,1,1,85574,11.4,200,26.36261786,0,0,0,0,0,0,Rest,RMMA,26.40013368,26.40013368,0
-97.78428372,30.20905937,5487,1066595.23,0.006570046,0.005511577,0.97372759,0.000355926,0,0,0,0,0,0,1,0,0,0,0,0,11,1,51853,124.6,370,422.0761684,0,0,0,0,0,0,Rest,Garrison Park,346.8798684,346.8798684,0
-97.77091557,30.21211476,5489,807663.89,0.003590584,0.019119769,0.935533383,0.008105694,1,0,0,others,0,others,0,0,0,0,0,0,1,1,46250,86.4,270,177.8618021,0,0,0,0,0,0,Rest,West Congress,198.3217608,198.3217608,0
-97.84994637,30.217489,5491,271726.1078,0.006616832,0.004224321,0.972342503,0,others,0,0,0,others,0,others,0,0,0,0,0,1,1,105000,70.8,419,67.71203152,0,0,0,0,0,0,Rest,East Oak Hill,64.5429402,64.5429402,0
-97.71821679,30.28035626,5492,714246.3125,0.026767174,0.027316326,0.83040121,0.005082482,0,0,0,0,0,0,1,0,0,0,0,0,22,1,59276,122.8,113,295.1928355,0,0,0,0,0,0,Rest,Upper Boggy Creek,251.1366371,251.1366371,0
-97.71378062,30.31655564,5493,987807.8227,0.005454912,0.073980874,0.889885323,0.002463507,1,1,0,0,0,0,0,0,0,0,0,0,6,1,40901,64.8,225,323.0281921,0,0,0,0,0,0,Rest,North Loop,327.6146824,327.6146824,0
-97.71852025,30.31625673,5494,710875.6625,0.007208482,0.033172141,0.941990152,0.000851963,1,0,0,0,0,0,1,0,0,1,0,0,6,1,57984,124.8,203,544.404944,1,0,0,0,0,0,Rest,North Loop,586.0963141,586.0963141,0
-97.72287859,30.3062826,5495,1105466.381,0.006392533,0.011783881,0.969200318,0.00092161,0,1,0,0,0,0,0,0,0,0,0,0,16,1,59514,71.4,193,74.23511429,0,0,0,0,0,0,Rest,Hancock,76.6348704,76.6348704,0
-97.73119295,30.26999533,5496,2464996.336,0.037749214,0.126764721,0.56605392,0.024438212,others,0,0,0,0,others,others,0,0,0,0,0,7,1,40000,138.4,124,309.5070494,0,0,0,0,0,0,Rest,Central East Austin,309.2197475,309.2197475,0
-97.75082375,30.26506473,5498,4964664.948,0.038946292,0.288535866,0.181007224,0.018478151,1,0,0,others,others,0,others,0,0,0.677631579,0,0,15,1,119924,281.8,171,419.8637244,0,0,0,0,1,0,CBD,Downtown,463.0722949,463.0722949,0
-97.75048981,30.27031556,5499,4585081.1,0.018134854,0.204966689,0.295194468,0.014423703,others,0,0,others,others,others,others,0,0,0,0,0,25,1,119924,203,180,101.356579,0,0,0,0,0,0,CBD,Downtown,115.7145944,115.7145944,0
-97.6946146,30.32838006,5505,815410.072,0.019855535,0.010602197,0.866890882,0.00263376,1,0,0,0,0,0,1,0,0,1,0,0,23,1,37310,121.8,372,600.9236202,0,0,0,0,0,1,Rest,St. John,542.7940909,542.7940909,0
-97.68834159,30.3302239,5506,977103.2609,0.010418993,0.016662646,0.869758271,0.006181096,1,0,0,0,0,others,others,0,0,0.916666667,0,0,21,1,38772,135.2,402,371.256144,0,0,1,0,0,0,Rest,Coronado Hills,355.4175871,355.4175871,0
-97.7197201,30.35074647,5508,856860.8853,0.00627419,0.034155348,0.926933969,0.000278224,0,1,0,0,0,0,0,0,0,0,0,0,11,1,110226,70,268,130.8385128,0,0,0,0,0,0,Rest,Crestview,145.1973862,145.1973862,0
-97.71789566,30.33607221,5509,793370.4945,0.002502757,0.035934685,0.901818764,0.011409361,1,others,0,0,0,0,others,0,0,0.650485437,0,0,1,1,53510,187.6,192,279.400715,1,0,0,0,0,0,Rest,Highland,289.5086669,289.5086669,0
-97.71667295,30.33315528,5510,582886.3805,0.006646934,0.048314113,0.891162072,0.018384998,others,others,0,0,0,0,others,0,0,0.485507246,0,0,36,1,53510,260.2,154,166.0181157,1,0,0,0,0,0,Rest,Highland,172.7072521,172.7072521,0
-97.78922339,30.46403115,5514,581142.4639,0.008444545,0.064208155,0.866562394,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,75078,71.6,756,192.8714896,0,0,0,0,0,0,Rest,Not Defined,250.7720199,250.7720199,0
-97.79300608,30.44793315,5515,959215.474,0.0072929,0.060038703,0.852505028,0.001128928,1,1,0,0,0,0,0,0,0,0,0,0,1,1,52056,72,1278,244.9956723,0,0,0,0,0,0,Rest,Not Defined,316.2007258,316.2007258,0
-97.68563232,30.35671699,5516,1263777.95,0.006446198,0.037183845,0.913305782,0.005714262,1,0,0,0,0,0,1,0,0,0,0,0,9,1,39241,131.4,871,645.4284898,0,0,0,0,0,0,Rest,Heritage Hills,555.3966805,555.3966805,0
-97.69398265,30.36816216,5517,1072522.925,0.001727178,0.054014022,0.921983257,0.010749307,1,0,0,1,0,0,0,0,0,0,0,0,18,1,40372,73.2,571,330.8325,0,0,0,0,0,0,Rest,North Lamar,310.0369472,310.0369472,0
-97.68267389,30.38961824,5518,401831.8294,0.014150224,0.019231051,0.892854461,0.011470696,1,0,0,1,0,0,0,0,0,0,0,0,1,1,69773,73.2,296,229.5392769,0,0,0,0,0,0,Rest,Not Defined,233.4251127,233.4251127,0
-97.71084225,30.37588074,5519,926999.1801,0.001753624,0.010852125,0.916711409,0.059901549,1,0,0,0,1,0,0,0,0,0,0,0,8,1,55409,6.6,281,23.83449091,0,0,0,0,0,0,Rest,North Austin Civic Association,23.02844507,23.02844507,0
-97.68311259,30.42133461,5520,595200.5624,0.006980482,0,0.969533736,0.001514781,1,0,0,0,0,0,1,0,0,0,0,0,17,1,71023,131.6,881,262.0288771,0,0,0,0,0,0,Rest,Not Defined,317.4802317,317.4802317,0
-97.67685867,30.42627033,5521,123038.8211,0.006757404,0.029264437,0.825457961,0.103262139,1,0,0,0,0,0,1,0,0,0,0,0,22,1,71023,131.6,803,229.9485864,0,0,0,0,0,0,Rest,Not Defined,254.200208,254.200208,0
-97.67715942,30.42633426,5522,150908.0087,0.006572861,0.027343067,0.831902533,0.100950277,1,0,0,0,0,0,1,0,0,0,0,0,22,1,76607,131.8,805,301.1505227,0,0,0,0,0,0,Rest,Not Defined,286.115187,286.115187,0
-97.73958637,30.28955251,5528,7613392.383,0.062009738,0.140732576,0.643721234,0,0,0,0,0,0,0,0,1,0,0,1,0,10,6,18438,164,547,342.1810061,0,0,0,0,0,0,UT,UT,344.7826107,344.7826107,0
-97.66398109,30.41184369,5530,1381446.829,0,0.264619643,0.032618941,0.186743837,0,1,0,0,0,0,0,0,0,0,0,0,1,1,68269,48.4,543,74.22471901,0,0,0,0,0,0,Rest,Not Defined,72.62261778,72.62261778,0
-97.73668944,30.29120953,5543,3741793.333,0.026460736,0.089022489,0.803670137,0,0,0,0,0,0,0,0,1,0,0,1,0,11,10,18438,80,375,460.0774943,0,0,0,0,0,0,UT,UT,457.2521918,457.2521918,0
-97.76693207,30.2229166,5544,770464.6105,0.015838506,0.094784718,0.683975315,0.073102108,1,1,0,0,0,0,0,0,0,0,0,0,7,1,46250,137.2,248,148.2952103,0,0,0,0,0,0,Rest,West Congress,179.6842619,179.6842619,0
-97.76685278,30.22308357,5545,494499.1519,0.016110733,0.096413845,0.679792552,0.0731096,1,0,0,1,0,0,0,0,0,0,0,0,7,1,46250,72.6,248,316.7329321,0,0,0,0,0,0,Rest,West Congress,270.2488767,270.2488767,0
-97.76664482,30.22343603,5547,384919.6143,0.016992011,0.099324006,0.683054682,0.069140482,1,0,0,1,0,0,0,0,0,0,0,0,8,1,46250,72.8,248,302.8959878,0,0,0,0,0,0,Rest,West Congress,273.7659907,273.7659907,0
-97.76613688,30.22321165,5551,514819.228,0.014385776,0.103021009,0.658418208,0.089219287,0,1,0,0,0,0,0,0,0,0,0,0,6,1,46250,138.4,252,101.5674549,0,0,0,0,0,0,Rest,West Congress,158.0131626,158.0131626,0
-97.76627979,30.22294099,5552,416039.4419,0.014006542,0.101812359,0.655222382,0.09064665,1,0,0,0,0,0,1,0,0,1,0,0,6,1,46250,185.8,253,1115.078396,0,1,0,0,0,0,Rest,West Congress,890.0056558,890.0056558,0
-97.76645866,30.22271795,5553,694452.5485,0.0123436,0.098676036,0.66217555,0.090410295,1,0,0,0,0,0,1,0,0,1,0,0,5,1,46250,188.2,252,1128.285405,0,1,0,0,0,0,Rest,West Congress,1097.639186,1097.639186,0
-97.72906121,30.24265766,5554,2556767.526,0.006984174,0.062228139,0.773775669,0.006886246,1,0,0,0,0,others,others,0,0,0.957142857,0,0,1,1,37638,261,360,634.52847,1,0,0,1,0,0,Rest,Riverside,672.6612858,672.6612858,0
-97.69080891,30.37431144,5555,801459.8174,0.001606405,0.076814158,0.873997409,0.033071217,1,0,0,1,0,0,0,0,0,0,0,0,2,1,39292,73,584,265.7315724,0,0,0,0,0,0,Rest,North Austin Civic Association,307.4215664,307.4215664,0
-97.65090709,30.30162955,5558,539556.6489,0.002922742,0.000802817,0.858460293,0.002529261,0,others,0,0,0,0,0,0,0,0,0,0,4,1,40732,132,459,131.6841613,0,0,0,0,0,0,Rest,Not Defined,125.1810424,125.1810424,0
-97.74597942,30.27865162,5564,1322351.352,0.056081629,0.109051073,0.340284872,0.009403224,0,0,0,0,0,0,1,0,0,0,0,0,23,1,62604,122.6,273,167.2658828,0,0,0,0,0,0,CBD,Downtown,208.3270959,208.3270959,0
-97.70065737,30.27758949,5567,271526.3893,0.015438394,0.022956614,0.870822411,0.007104373,1,others,0,0,others,others,0,0,0,0,0,0,2,1,49583,88,128,126.7937868,0,0,0,0,0,0,Rest,MLK,123.356995,123.356995,0
-97.69890396,30.27541003,5568,404188.9189,0.018733829,0.019066609,0.850393727,0.007659093,1,others,0,0,0,others,0,0,0,0,0,0,5,1,49583,76.8,144,180.5130773,0,0,0,0,0,0,Rest,MLK,165.3904875,165.3904875,0
-97.72549207,30.29332384,5569,1997641.579,0.012143085,0.015029496,0.887973653,0.002972202,1,0,0,0,0,0,1,0,0,1,0,0,26,1,68594,125.8,143,1118.914601,0,0,1,0,0,0,Rest,Hancock,1054.237167,1054.237167,0
-97.69679147,30.28376679,5571,560583.055,0.010962292,0.01450183,0.88821735,0.006238732,0,0,0,0,0,0,1,0,0,0,0,0,1,1,49583,122.8,147,234.4910739,0,0,0,0,0,0,Rest,MLK,208.6104019,208.6104019,0
-97.72318372,30.36116911,5575,432061.2122,0.00324748,0.033846794,0.950097163,0.003369762,0,1,0,0,0,0,0,0,0,0,0,0,15,1,55429,65,274,239.9453038,0,0,0,0,0,0,Rest,Wooten,216.4509924,216.4509924,0
-97.72083136,30.41359904,5577,402414.9622,0.001291149,0.001476249,0.988224412,0.000503186,1,0,0,0,1,0,0,0,0,0,0,0,5,1,101853,6.6,932,2.322662692,0,0,0,0,0,0,Rest,Not Defined,2.53975685,2.53975685,0
-97.71578587,30.39296472,5580,1652146.728,0.032922874,0.175379319,0.004449732,0.498001793,0,others,0,0,0,0,0,0,0,0,0,others,1,1,64431,176.2,246,53.32636883,0,0,0,0,0,0,Rest,North Burnet,64.1536272,64.1536272,0
-97.64126699,30.29885553,5581,345183.1497,0.001273222,0.000393135,0.838430963,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,40732,41.6,577,30.88216494,0,0,0,0,0,0,Rest,Not Defined,35.65339711,35.65339711,0
-97.63917443,30.30549847,5583,387216.6774,0.003888142,0,0.87666308,0.000585855,0,0,0,0,0,0,0,0,0,0,0,0,58,1,40732,41.6,599,34.24455643,0,0,0,0,0,0,Rest,Not Defined,46.3944085,46.3944085,0
-97.85362953,30.23492485,5585,312292.5168,0.034373848,0.025223983,0.88838957,0.005509867,others,others,0,0,others,0,0,0,0,0,0,0,14,1,88083,72.4,859,51.51570384,0,0,0,0,0,0,Rest,East Oak Hill,55.44107682,55.44107682,0
